#.t	.Inflow(H2O)	.Inflow(S_A)	.Inflow(S_ALK)	.Inflow(S_Al)	.Inflow(S_F)	.Inflow(S_I)	.Inflow(S_N2)	.Inflow(S_NH)	.Inflow(S_NO)	.Inflow(S_O)	.Inflow(S_PO)	.Inflow(X_AUT)	.Inflow(X_H)	.Inflow(X_I)	.Inflow(X_I_i)	.Inflow(X_MEOH)	.Inflow(X_MEP)	.Inflow(X_PAO)	.Inflow(X_PHA)	.Inflow(X_PP)	.Inflow(X_S)	.Inflow(X_TSS)	.Influent_Load(H2O)	.Influent_Load(S_A)	.Influent_Load(S_ALK)	.Influent_Load(S_Al)	.Influent_Load(S_F)	.Influent_Load(S_I)	.Influent_Load(S_N2)	.Influent_Load(S_NH)	.Influent_Load(S_NO)	.Influent_Load(S_O)	.Influent_Load(S_PO)	.Influent_Load(X_AUT)	.Influent_Load(X_H)	.Influent_Load(X_I)	.Influent_Load(X_I_i)	.Influent_Load(X_MEOH)	.Influent_Load(X_MEP)	.Influent_Load(X_PAO)	.Influent_Load(X_PHA)	.Influent_Load(X_PP)	.Influent_Load(X_S)	.Influent_Load(X_TSS)
#d																																												
220.63748	105072.7056	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	172.45734	88.84928	0	0	0	0	0	383.85666	341.728	-105072705600	-5286365.4277944	-0	-0	-7929548.1416916	-7929548.1416916	-0	-4233379.308624	-0	-0	-857393.277696	-0	-0	-18120559.3143791	-9335634.24021197	-0	-0	-0	-0	-0	-40332857.8287793	-35906285.5392768
220.64095	103837.4328	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	172.45734	88.84928	0	0	0	0	0	383.85666	341.728	-103837432800	-5224217.0003172	-0	-0	-7836325.5004758	-7836325.5004758	-0	-4183610.167512	-0	-0	-847313.451648	-0	-0	-17907527.4531168	-9225881.14132839	-0	-0	-0	-0	-0	-39858690.1375824	-35484158.2358784
220.64442	104078.6376	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	172.45734	88.84928	0	0	0	0	0	383.85666	341.728	-104078637600	-5236352.3756124	-0	-0	-7854528.5634186	-7854528.5634186	-0	-4193328.308904	-0	-0	-849281.682816	-0	-0	-17949124.99132	-9247312.01414093	-0	-0	-0	-0	-0	-39951278.2064864	-35566584.6697728
220.64789	144149.4432	50.3115	0	0	75.46725	75.46725	0	40.29	0	0	8.16	0	0	172.45734	88.84928	0	0	0	0	0	383.85666	341.728	-144149443200	-7252374.7115568	-0	-0	-10878562.0673352	-10878562.0673352	-0	-5807781.066528	-0	-0	-1176259.456512	-0	-0	-24859629.5367531	-12807574.2407209	-0	-0	-0	-0	-0	-55332723.8076117	-49259900.9258496
220.65137	131212.8624	50.23609	0	0	75.354135	75.354135	0	40.206126	0	0	8.1477692	0	0	172.5508484	88.84928	0	0	0	0	0	384.0647916	341.728	-131212862400	-6591621.16468402	-0	-0	-9887431.74702602	-9887431.74702602	-0	-5275560.87847506	-0	-0	-1069092.11890656	-0	-0	-22640890.7281125	-11658168.3509791	-0	-0	-0	-0	-0	-50394240.6528955	-44839109.0422272
220.65484	105536.1048	50.1354675	0	0	75.20320125	75.20320125	0	40.09421	0	0	8.1314493	0	0	172.6756203	88.84928	0	0	0	0	0	384.3425097	341.728	-105536104800	-5291101.95227699	-0	-0	-7936652.92841549	-7936652.92841549	-0	-4231386.74843321	-0	-0	-858161.485500687	-0	-0	-18223512.3603858	-9376806.92548455	-0	-0	-0	-0	-0	-40562011.3827942	-36064642.0210944
220.65831	107793.336	50.034845	0	0	75.0522675	75.0522675	0	39.982294	0	0	8.1151294	0	0	172.8003922	88.84928	0	0	0	0	0	384.6202278	341.728	-107793336000	-5393422.85879292	-0	-0	-8090134.28818938	-8090134.28818938	-0	-4309824.85119278	-0	-0	-874756.870097678	-0	-0	-18626730.7373464	-9577360.29239808	-0	-0	-0	-0	-0	-41459497.4476419	-36836001.124608
220.66178	107492.1312	49.9342225	0	0	74.90133375	74.90133375	0	39.870378	0	0	8.0988095	0	0	172.9251641	88.84928	0	0	0	0	0	384.8979459	341.728	-107492131200	-5367535.99633999	-0	-0	-8051303.99450999	-8051303.99450999	-0	-4285751.90296959	-0	-0	-870558.293337806	-0	-0	-18588094.4272187	-9550598.46278554	-0	-0	-0	-0	-0	-41373500.4992933	-36733071.0107136
220.66525	108350.6208	49.8336	0	0	74.7504	74.7504	0	39.758462	0	0	8.0824896	0	0	173.049936	88.84928	0	0	0	0	0	385.175664	341.728	-108350620800	-5399501.49669888	-0	-0	-8099252.24504832	-8099252.24504832	-0	-4307854.03975321	-0	-0	-875742.765769544	-0	-0	-18750067.9950003	-9626874.64563303	-0	-0	-0	-0	-0	-41734022.3114522	-37026440.9447424
220.66873	124470.3168	49.7329775	0	0	74.59946625	74.59946625	0	39.646546	0	0	8.0661697	0	0	171.1845079	88.09632	0	0	0	0	0	381.0235821	338.832	-124470316800	-6190279.46483227	-0	-0	-9285419.19724841	-9285419.19724841	-0	-4934818.14064577	-0	-0	-1003998.69792156	-0	-0	-21307389.9295651	-10965376.8593142	-0	-0	-0	-0	-0	-47426125.9722578	-42174526.3819776
220.6722	150441.8232	49.632355	0	0	74.4485325	74.4485325	0	39.53463	0	0	8.0498498	0	0	171.3092798	88.09632	0	0	0	0	0	381.3013002	338.832	-150441823200	-7466781.97590964	-0	-0	-11200172.9638645	-11200172.9638645	-0	-5947661.81673742	-0	-0	-1211034.08039816	-0	-0	-25772080.3841909	-13253370.9980106	-0	-0	-0	-0	-0	-57363662.7906185	-50974503.8385024
220.67567	127424.7	49.5317325	0	0	74.29759875	74.29759875	0	39.422714	0	0	8.0335299	0	0	171.4340517	88.09632	0	0	0	0	0	381.5790183	338.832	-127424700000	-6311566.15429275	-0	-0	-9467349.23143912	-9467349.23143912	-0	-5023427.5046358	-0	-0	-1023670.13744853	-0	-0	-21844932.607657	-11225647.147104	-0	-0	-0	-0	-0	-48622591.933172	-43175565.9504
220.67914	103490.832	49.43111	0	0	74.146665	74.146665	0	39.310798	0	0	8.01721	0	0	171.5588236	88.09632	0	0	0	0	0	381.8567364	338.832	-103490832000	-5115666.70058352	-0	-0	-7673500.05087528	-7673500.05087528	-0	-4068307.19160394	-0	-0	-829707.73321872	-0	-0	-17754765.3913052	-9117161.45293824	-0	-0	-0	-0	-0	-39518671.3548407	-35066005.588224
220.68262	101834.1096	49.3304875	0	0	73.99573125	73.99573125	0	39.198882	0	0	8.0008901	0	0	171.6835955	88.09632	0	0	0	0	0	382.1344545	338.832	-101834109600	-5023526.27069643	-0	-0	-7535289.40604464	-7535289.40604464	-0	-3991783.24578547	-0	-0	-814763.519340955	-0	-0	-17483246.0806691	-8971210.30623667	-0	-0	-0	-0	-0	-38914321.9214892	-34504655.0239872
220.68609	101603.34	49.229865	0	0	73.8447975	73.8447975	0	39.086966	0	0	7.9845703	0	0	171.8083674	88.09632	0	0	0	0	0	382.4121726	338.832	-101603340000	-5001918.7117491	-0	-0	-7502878.06762365	-7502878.06762365	-0	-3971366.29606644	-0	-0	-811259.010944802	-0	-0	-17456303.9677871	-8950880.3537088	-0	-0	-0	-0	-0	-38854353.9928165	-34426462.89888
220.68956	107386.0536	49.1292425	0	0	73.69386375	73.69386375	0	38.97505	0	0	7.9682504	0	0	171.9331393	88.09632	0	0	0	0	0	382.6898907	338.832	-107386053600	-5275795.4684324	-0	-0	-7913693.2026486	-7913693.2026486	-0	-4185376.80836268	-0	-0	-855678.964552621	-0	-0	-18463221.3124861	-9460316.14148275	-0	-0	-0	-0	-0	-41095557.1148883	-36385831.3133952
220.69303	106288.2528	49.0286225	0	0	73.54293375	73.54293375	0	38.863134	0	0	7.9519305	0	0	172.0579081	88.09632	0	0	0	0	0	382.9676019	338.832	-106288252800	-5211166.62271577	-0	-0	-7816749.93407365	-7816749.93407365	-0	-4130694.61119228	-0	-0	-845196.79923203	-0	-0	-18287734.432372	-9363603.9309097	-0	-0	-0	-0	-0	-40704957.284957	-36013861.2727296
220.6965	136630.1736	48.928	0	0	73.392	73.392	0	38.751218	0	0	7.9356106	0	0	172.18268	88.09632	0	0	0	0	0	383.24532	338.832	-136630173600	-6685041.1339008	-0	-0	-10027561.7008512	-10027561.7008512	-0	-5294585.64255145	-0	-0	-1084243.8539	-0	-0	-23525349.4593133	-12036615.4951212	-0	-0	-0	-0	-0	-52362874.6029876	-46294674.9812352
220.69998	126127.476	48.8273775	0	0	73.24106625	73.24106625	0	38.639302	0	0	7.9192907	0	0	172.3074519	88.09632	0	0	0	0	0	383.5230381	338.832	-126127476000	-6158473.88377419	-0	-0	-9237710.82566128	-9237710.82566128	-0	-4873477.63566175	-0	-0	-998840.147701273	-0	-0	-21732704.0041384	-11111366.4864883	-0	-0	-0	-0	-0	-48372792.7834048	-42736024.948032
220.70345	102258.6264	48.726755	0	0	73.0901325	73.0901325	0	38.527386	0	0	7.9029708	0	0	172.4322238	88.09632	0	0	0	0	0	383.8007562	338.832	-102258626400	-4982731.03522933	-0	-0	-7474096.552844	-7474096.552844	-0	-3939757.57114259	-0	-0	-808146.938487309	-0	-0	-17632682.3528854	-9008608.67409485	-0	-0	-0	-0	-0	-39246938.1402933	-34648494.9003648
220.70692	106421.46	48.6261325	0	0	72.93919875	72.93919875	0	38.41547	0	0	7.8866509	0	0	172.5569957	88.09632	0	0	0	0	0	384.0784743	338.832	-106421460000	-5174864.01480345	-0	-0	-7762296.02220518	-7762296.02220518	-0	-4088230.4039862	-0	-0	-839308.903288314	-0	-0	-18363767.4156077	-9375338.9950272	-0	-0	-0	-0	-0	-40874191.9895785	-36058996.13472
220.71039	104996.004	48.52551	0	0	72.788265	72.788265	0	38.303555	0	0	7.870331	0	0	164.7209676	85.08448	0	0	0	0	0	366.6369924	327.248	-104996004000	-5094984.64206204	-0	-0	-7642476.96309306	-7642476.96309306	-0	-4021720.21399422	-0	-0	-826353.305157324	-0	-0	-17295043.3730135	-8933530.40241792	-0	-0	-0	-0	-0	-38495419.1205784	-34359732.316992
220.71387	102120.9672	48.4248875	0	0	72.63733125	72.63733125	0	38.191639	0	0	7.8540111	0	0	164.8457395	85.08448	0	0	0	0	0	366.9147105	327.248	-102120967200	-4945196.34805119	-0	-0	-7417794.52207678	-7417794.52207678	-0	-3900167.11363324	-0	-0	-802059.209931536	-0	-0	-16834206.3565392	-8688909.39130906	-0	-0	-0	-0	-0	-37469685.116168	-33418882.2742656
220.71734	101876.508	48.324265	0	0	72.4863975	72.4863975	0	38.079723	0	0	7.8376912	0	0	167.119729	86.8870496	0	0	0	0	0	371.976171	334.18096	-101876508000	-4923107.36986662	-0	-0	-7384661.05479993	-7384661.05479993	-0	-3879429.20484728	-0	-0	-798476.61023833	-0	-0	-17025574.4084263	-8851749.2036708	-0	-0	-0	-0	-0	-37895633.3606909	-34045189.2448877
220.72081	101228.5896	48.2236425	0	0	72.33546375	72.33546375	0	37.967807	0	0	7.8213713	0	0	170.3444823	89.487034	0	0	0	0	0	379.1538477	344.1809	-101228589600	-4881611.31564962	-0	-0	-7322416.97347443	-7322416.97347443	-0	-3843427.55281501	-0	-0	-791746.385436919	-0	-0	-17243731.6893712	-9058646.23930725	-0	-0	-0	-0	-0	-38381209.2440842	-34840947.0742586
220.72428	101385.6864	48.12302	0	0	72.18453	72.18453	0	37.855891	0	0	7.8050514	0	0	173.5692325	92.0870158	0	0	0	0	0	386.3315175	354.18083	-101385686400	-4878985.41434093	-0	-0	-7318478.12151139	-7318478.12151139	-0	-3838045.49331858	-0	-0	-791320.493576281	-0	-0	-17597435.7749337	-9336305.30541065	-0	-0	-0	-0	-0	-39168486.0796911	-35908866.5592717
220.72775	101707.6776	48.0223975	0	0	72.03359625	72.03359625	0	37.743975	0	0	7.7887315	0	0	176.7939858	94.6870002	0	0	0	0	0	393.5091942	364.18077	-101707677600	-4884246.52250905	-0	-0	-7326369.78376357	-7326369.78376357	-0	-3838852.04064246	-0	-0	-792173.792314964	-0	-0	-17981305.7093654	-9630394.88925274	-0	-0	-0	-0	-0	-40022906.2563294	-37039980.3432797
220.73123	100806.0528	47.921775	0	0	71.8826625	71.8826625	0	37.632059	0	0	7.7724116	0	0	180.018736	97.286982	0	0	0	0	0	400.686864	374.1807	-100806052800	-4830804.98091972	-0	-0	-7246207.47137958	-7246207.47137958	-0	-3793539.32652672	-0	-0	-783506.134132933	-0	-0	-18146978.2062053	-9807116.64424465	-0	-0	-0	-0	-0	-40391661.1686504	-37719679.400941
220.7347	103367.8392	47.8211525	0	0	71.73172875	71.73172875	0	37.520143	0	0	7.7560917	0	0	183.2434893	99.8869664	0	0	0	0	0	407.8645407	384.18064	-103367839200	-4943169.20197868	-0	-0	-7414753.80296802	-7414753.80296802	-0	-3878376.10838501	-0	-0	-801730.439666055	-0	-0	-18941483.5364093	-10325099.881011	-0	-0	-0	-0	-0	-42160076.2584595	-39711922.6192731
220.73817	102960.5472	47.72053	0	0	71.580795	71.580795	0	37.408227	0	0	7.7397718	0	0	186.4682426	102.4869508	0	0	0	0	0	415.0422174	394.18058	-102960547200	-4913331.88147402	-0	-0	-7369997.82221102	-7369997.82221102	-0	-3851571.52170181	-0	-0	-796891.139731129	-0	-0	-19198872.2935183	-10552112.5352275	-0	-0	-0	-0	-0	-42732973.8146054	-40585048.2124134
220.74164	101244.7224	47.6199075	0	0	71.42986125	71.42986125	0	37.296311	0	0	7.7234519	0	0	189.6929928	105.0869326	0	0	0	0	0	422.2198872	404.18051	-101244722400	-4821264.31555118	-0	-0	-7231896.47332677	-7231896.47332677	-0	-3776054.65373907	-0	-0	-781958.743585253	-0	-0	-19205414.3972612	-10639497.3189545	-0	-0	-0	-0	-0	-42747535.2713233	-40921143.5344404
220.74512	104737.0032	47.519285	0	0	71.2789275	71.2789275	0	37.184395	0	0	7.707132	0	0	192.9177461	107.686917	0	0	0	0	0	429.3975639	414.18045	-104737003200	-4977027.50510671	-0	-0	-7465541.25766007	-7465541.25766007	-0	-3894582.09810506	-0	-0	-807221.908946822	-0	-0	-20205626.5906125	-11278804.9704271	-0	-0	-0	-0	-0	-44973814.0242665	-43380019.1170274
220.74859	107892.3936	47.4186625	0	0	71.12799375	71.12799375	0	37.072479	0	0	7.6908121	0	0	196.1424963	110.2868988	0	0	0	0	0	436.5752337	424.18038	-107892393600	-5116112.99843556	-0	-0	-7674169.49765334	-7674169.49765334	-0	-3999838.49599573	-0	-0	-829780.126196843	-0	-0	-21162283.4124861	-11899117.494253	-0	-0	-0	-0	-0	-47103146.9503724	-45765836.5163576
220.75206	103727.112	49.17365	0	0	73.760475	73.760475	0	38.409997	0	0	7.9754527	0	0	189.1054932	109.8750432	0	0	0	0	0	420.9122268	422.59632	-103727112000	-5100640.7009988	-0	-0	-7650961.0514982	-7650961.0514982	-0	-3984158.06073866	-0	-0	-827270.675463602	-0	-0	-19615366.6729716	-11397020.9120112	-0	-0	-0	-0	-0	-43660009.691453	-43834695.8154278
220.75553	103996.0344	49.0690825	0	0	73.60362375	73.60362375	0	38.293692	0	0	7.9584928	0	0	192.3351383	112.4750276	0	0	0	0	0	428.1007917	432.59626	-103996034400	-5102989.99164644	-0	-0	-7654484.98746966	-7654484.98746966	-0	-3982392.11053501	-0	-0	-827651.691000952	-0	-0	-20002091.6589756	-11696956.8394305	-0	-0	-0	-0	-0	-44520784.6603004	-44988295.5362713
220.759	105090.5304	48.964515	0	0	73.4467725	73.4467725	0	38.177387	0	0	7.9415329	0	0	195.5647803	115.0750094	0	0	0	0	0	435.2893497	442.59619	-105090530400	-5145706.85212876	-0	-0	-7718560.27819313	-7718560.27819313	-0	-4012081.84911607	-0	-0	-834579.90465005	-0	-0	-20552006.4892865	-12093293.773631	-0	-0	-0	-0	-0	-45744788.6374441	-46512668.3601192
220.76248	104268.0936	48.859945	0	0	73.2899175	73.2899175	0	38.061083	0	0	7.924573	0	0	198.7944285	117.6749938	0	0	0	0	0	442.4779215	452.59613	-104268093600	-5094533.31855085	-0	-0	-7641799.97782628	-7641799.97782628	-0	-3968556.56476137	-0	-0	-826280.119304033	-0	-0	-20727916.0779965	-12269747.2679178	-0	-0	-0	-0	-0	-46136329.3348954	-47191335.6458378
220.76595	105954.516	48.7553775	0	0	73.13306625	73.13306625	0	37.944778	0	0	7.9076132	0	0	202.0240705	120.2749756	0	0	0	0	0	449.6664795	462.59606	-105954516000	-5165852.42540979	-0	-0	-7748778.63811469	-7748778.63811469	-0	-4020420.58771745	-0	-0	-837847.329321211	-0	-0	-21405362.6101774	-12743676.8266098	-0	-0	-0	-0	-0	-47644194.1968464	-49014141.640807
220.76942	108041.328	48.65081	0	0	72.976215	72.976215	0	37.828473	0	0	7.8906533	0	0	205.2537156	122.87496	0	0	0	0	0	456.8550444	472.596	-108041328000	-5256298.12067568	-0	-0	-7884447.18101352	-7884447.18101352	-0	-4087038.45913214	-0	-0	-852516.661319582	-0	-0	-22175884.0103583	-13275573.8563469	-0	-0	-0	-0	-0	-49359225.700475	-51059899.447488
220.77289	107177.7672	48.54624	0	0	72.81936	72.81936	0	37.712168	0	0	7.8736934	0	0	208.4833638	125.4749444	0	0	0	0	0	464.0436162	482.59594	-107177767200	-5203077.60915533	-0	-0	-7804616.41373299	-7804616.41373299	-0	-4041905.96251129	-0	-0	-843884.878229377	-0	-0	-22344781.4304293	-13448124.3803361	-0	-0	-0	-0	-0	-49735158.6677298	-51723555.3089852
220.77636	140937.4296	48.4416725	0	0	72.66250875	72.66250875	0	37.595863	0	0	7.8567335	0	0	211.7130058	128.0749262	0	0	0	0	0	471.2321742	492.59587	-140937429600	-6827244.80767501	-0	-0	-10240867.2115125	-10240867.2115125	-0	-5298664.29481374	-0	-0	-1107307.82454221	-0	-0	-29838286.8503419	-18050550.8948377	-0	-0	-0	-0	-0	-66414251.3765674	-69425195.7493757
220.77984	130736.7264	48.337105	0	0	72.5056575	72.5056575	0	37.479558	0	0	7.8397736	0	0	214.9426509	130.6749106	0	0	0	0	0	478.4207391	502.59581	-130736726400	-6319434.87135307	-0	-0	-9479152.30702961	-9479152.30702961	-0	-4899954.71983893	-0	-0	-1024946.33618114	-0	-0	-28100898.542404	-17084010.0344567	-0	-0	-0	-0	-0	-62547161.2718025	-65707730.9017564
220.78331	108958.5336	48.232535	0	0	72.3488025	72.3488025	0	37.363254	0	0	7.8228137	0	0	216.428949	131.8127304	0	0	0	0	0	481.728951	506.97204	-108958533600	-5255346.28541068	-0	-0	-7883019.42811601	-7883019.42811601	-0	-4071045.36636433	-0	-0	-852362.30937799	-0	-0	-23581780.9116292	-14362121.8141961	-0	-0	-0	-0	-0	-52488480.0936262	-55238930.0546005
220.78678	108386.748	48.1279675	0	0	72.19195125	72.19195125	0	37.246949	0	0	7.8058538	0	0	215.7836189	131.1627356	0	0	0	0	0	480.2925711	504.47206	-108386748000	-5216433.88517469	-0	-0	-7824650.82776203	-7824650.82776203	-0	-4037075.67503185	-0	-0	-846051.108745442	-0	-0	-23388084.7242423	-14216302.3704678	-0	-0	-0	-0	-0	-52057349.8700878	-54678086.0402609
220.79025	105138.4944	48.1718375	0	0	72.25775625	72.25775625	0	37.245368	0	0	7.8129691	0	0	213.6489031	130.0188916	0	0	0	0	0	475.5411069	500.07266	-105138494400	-5064714.46723146	-0	-0	-7597071.70084719	-7597071.70084719	-0	-3915921.91489394	-0	-0	-821443.807967723	-0	-0	-22462724.0021455	-13669990.5063808	-0	-0	-0	-0	-0	-49997676.0047754	-52576886.5630031
220.79373	105110.0472	48.370895	0	0	72.5563425	72.5563425	0	37.363531	0	0	7.8452542	0	0	209.9519981	128.3568234	0	0	0	0	0	467.3125119	493.68009	-105110047200	-5084267.05655624	-0	-0	-7626400.58483437	-7626400.58483437	-0	-3927282.50696866	-0	-0	-824615.039257998	-0	-0	-22068064.4300253	-13491591.7660161	-0	-0	-0	-0	-0	-49119240.1829596	-51890737.5616002
220.7972	141134.3544	48.26534	0	0	72.39801	72.39801	0	37.246129	0	0	7.8281343	0	0	209.3078894	127.706826	0	0	0	0	0	465.8788506	491.1801	-141134354400	-6811897.6007965	-0	-0	-10217846.4011947	-10217846.4011947	-0	-5256708.37031412	-0	-0	-1104818.680587	-0	-0	-29540533.8412956	-18023820.4399831	-0	-0	-0	-0	-0	-65751510.8080451	-69322386.3076274
220.80067	129547.6872	48.159785	0	0	72.2396775	72.2396775	0	37.128727	0	0	7.8110144	0	0	208.6637838	127.0568312	0	0	0	0	0	464.4451962	488.68012	-129547687200	-6238988.76279925	-0	-0	-9358483.14419888	-9358483.14419888	-0	-4809940.71153019	-0	-0	-1011898.8502059	-0	-0	-27031910.5936908	-16459918.6249208	-0	-0	-0	-0	-0	-60167800.9988602	-63307379.3266185
220.80414	106187.2152	48.05423	0	0	72.081345	72.081345	0	37.011325	0	0	7.7938945	0	0	208.0196782	126.4068364	0	0	0	0	0	463.0115418	486.18014	-106187215200	-5102744.8622803	-0	-0	-7654117.29342044	-7654117.29342044	-0	-3930129.53261214	-0	-0	-827611.952517597	-0	-0	-22089030.3348582	-13422789.939558	-0	-0	-0	-0	-0	-49165906.2292004	-51626115.1521461
220.80761	106869.6864	47.948675	0	0	71.9230125	71.9230125	0	36.893923	0	0	7.7767746	0	0	207.3755695	125.756839	0	0	0	0	0	461.5778805	483.68015	-106869686400	-5124259.86054552	-0	-0	-7686389.79081828	-7686389.79081828	-0	-3942841.98107575	-0	-0	-831101.462705486	-0	-0	-22162162.0794864	-13439593.9465853	-0	-0	-0	-0	-0	-49328683.3382117	-51690745.948405
220.81109	106724.244	47.84312	0	0	71.76468	71.76468	0	36.776521	0	0	7.7596547	0	0	206.7314639	125.1068442	0	0	0	0	0	460.1442261	481.18017	-106724244000	-5106020.81260128	-0	-0	-7659031.21890192	-7659031.21890192	-0	-3924946.40067512	-0	-0	-828143.281558547	-0	-0	-22063259.1957408	-13351933.3664708	-0	-0	-0	-0	-0	-49108544.6614876	-51353589.8710415
220.81456	105171.0408	47.737565	0	0	71.6063475	71.6063475	0	36.659119	0	0	7.7425348	0	0	206.0873552	124.4568468	0	0	0	0	0	458.7105648	478.68018	-105171040800	-5020609.39630765	-0	-0	-7530914.09446148	-7530914.09446148	-0	-3855477.70004105	-0	-0	-814290.44334622	-0	-0	-21674421.6421033	-13089256.1126422	-0	-0	-0	-0	-0	-48243067.5259719	-50343292.7409313
220.81803	104172.828	47.6320125	0	0	71.44801875	71.44801875	0	36.541717	0	0	7.7254149	0	0	205.4432465	123.806852	0	0	0	0	0	457.2769035	476.1802	-104172828000	-4961961.44545635	-0	-0	-7442942.16818452	-7442942.16818452	-0	-3806653.99986568	-0	-0	-804778.317606337	-0	-0	-21401603.9814061	-12897309.8986175	-0	-0	-0	-0	-0	-47635828.2166781	-49605038.0716056
220.8215	103911.0864	47.5264575	0	0	71.28968625	71.28968625	0	36.424315	0	0	7.708295	0	0	204.7991409	123.1568572	0	0	0	0	0	455.8432491	473.68022	-103911086400	-4938525.83156843	-0	-0	-7407788.74735264	-7407788.74735264	-0	-3784890.14302582	-0	-0	-800977.307741688	-0	-0	-21280901.2247057	-12797362.8292617	-0	-0	-0	-0	-0	-47367167.2420868	-49220626.266391
220.82498	102127.884	47.4209025	0	0	71.13135375	71.13135375	0	36.306913	0	0	7.6911751	0	0	204.1550322	122.5068598	0	0	0	0	0	454.4095878	471.18023	-102127884000	-4842996.42969531	-0	-0	-7264494.64454296	-7264494.64454296	-0	-3707948.19926209	-0	-0	-785483.438436488	-0	-0	-20849921.4465379	-12511366.3668587	-0	-0	-0	-0	-0	-46407889.6713262	-48120639.8725333
220.82845	102092.7744	47.3153475	0	0	70.97302125	70.97302125	0	36.189511	0	0	7.6740552	0	0	203.5109266	121.856865	0	0	0	0	0	452.9759334	468.68025	-102092774400	-4830555.0979751	-0	-0	-7245832.64696266	-7245832.64696266	-0	-3694687.58216932	-0	-0	-783465.586266747	-0	-0	-20776995.1173088	-12440705.4275363	-0	-0	-0	-0	-0	-46245569.7772356	-47848867.0289856
220.83192	104106.0312	47.2097925	0	0	70.81468875	70.81468875	0	36.072109	0	0	7.6569354	0	0	202.8668179	121.2068676	0	0	0	0	0	451.5422721	466.18026	-104106031200	-4914824.13095053	-0	-0	-7372236.19642579	-7372236.19642579	-0	-3755324.1050038	-0	-0	-797133.155648784	-0	-0	-21119659.2737421	-12618365.9400199	-0	-0	-0	-0	-0	-47008273.8673615	-48532176.6923841
220.83539	105514.9464	45.34333	0	0	68.014995	68.014995	0	34.610606	0	0	7.3542149	0	0	200.4258376	119.0509528	0	0	0	0	0	446.1091224	457.88828	-105514946400	-4784399.03454751	-0	-0	-7176598.55182127	-7176598.55182127	-0	-3651936.23696152	-0	-0	-775979.590987581	-0	-0	-21147921.5115391	-12561654.9035609	-0	-0	-0	-0	-0	-47071180.138587	-48314057.3213882
220.83886	140947.8072	45.2417225	0	0	67.86258375	67.86258375	0	34.497592	0	0	7.337735	0	0	199.7768371	118.400958	0	0	0	0	0	444.6645729	455.3883	-140947807200	-6376721.5803259	-0	-0	-9565082.37048885	-9565082.37048885	-0	-4862359.94608026	-0	-0	-1034237.65806469	-0	-0	-28158107.1185966	-16688355.4004793	-0	-0	-0	-0	-0	-62674496.4897795	-64185982.3095358
220.84234	126336.9552	45.1401125	0	0	67.71016875	67.71016875	0	34.384579	0	0	7.3212551	0	0	199.1278366	117.7509606	0	0	0	0	0	443.2200234	452.88831	-126336955200	-5702864.37063546	-0	-0	-8554296.55595319	-8554296.55595319	-0	-4344043.01669386	-0	-0	-924945.077576471	-0	-0	-25157204.5716071	-14876297.8340792	-0	-0	-0	-0	-0	-55995068.2400288	-57216530.1310737
220.84581	102684.6984	45.038505	0	0	67.5577575	67.5577575	0	34.271566	0	0	7.3047752	0	0	198.4788361	117.1009658	0	0	0	0	0	441.7754739	450.38833	-102684698400	-4624765.30231189	-0	-0	-6937147.95346784	-6937147.95346784	-0	-3519165.41840569	-0	-0	-750088.6382918	-0	-0	-20380739.4237115	-12024477.3555217	-0	-0	-0	-0	-0	-45363581.2979386	-46247989.8289297
220.84928	101779.4376	44.936895	0	0	67.4053425	67.4053425	0	34.158553	0	0	7.2882953	0	0	197.8298356	116.4509684	0	0	0	0	0	440.3309244	447.88834	-101779437600	-4573651.90059025	-0	-0	-6860477.85088538	-6860477.85088538	-0	-3476638.31356979	-0	-0	-741798.596696723	-0	-0	-20135009.4078685	-11852314.0717274	-0	-0	-0	-0	-0	-44816633.8433201	-45585823.3527976
220.85275	103303.0056	44.8352875	0	0	67.25293125	67.25293125	0	34.04554	0	0	7.2718154	0	0	197.1808351	115.8009736	0	0	0	0	0	438.8863749	445.38836	-103303005600	-4631619.95569011	-0	-0	-6947429.93353517	-6947429.93353517	-0	-3517006.60927502	-0	-0	-751200.386988366	-0	-0	-20369372.912548	-11962588.6242863	-0	-0	-0	-0	-0	-45338281.6440584	-46009956.2472548
220.85623	102417.9264	44.7336775	0	0	67.10051625	67.10051625	0	33.932527	0	0	7.2553355	0	0	196.5318377	115.1509788	0	0	0	0	0	437.4418323	442.88838	-102417926400	-4581530.48979634	-0	-0	-6872295.7346945	-6872295.7346945	-0	-3475299.05285201	-0	-0	-743076.417246307	-0	-0	-20128383.2888153	-11793524.4716264	-0	-0	-0	-0	-0	-44801885.3847825	-45359709.5062552
220.8597	99225.984	44.63207	0	0	66.948105	66.948105	0	33.819513	0	0	7.2388556	0	0	195.8828341	114.5009814	0	0	0	0	0	435.9972759	440.38839	-99225984000	-4428661.06370688	-0	-0	-6642991.59556032	-6642991.59556032	-0	-3355774.45582579	-0	-0	-718282.56994391	-0	-0	-19436666.9622813	-11361472.5483807	-0	-0	-0	-0	-0	-43262258.722497	-43697971.3399258
