.ASU_5.NH4,.ASU_5.NO3,.out_1.TSS
15.06,2.8851506,10.522607
15.052528,2.8865001,10.520466
15.043747,2.8880861,10.517961
15.033057,2.8900174,10.514928
15.019381,2.8924889,10.51107
15.014209,2.8934236,10.509617
15.009926,2.8941978,10.508417
15.006027,2.8949025,10.507326
14.990792,2.8976568,10.503083
14.974502,2.9006026,10.498577
14.958804,2.9034421,10.494265
14.943488,2.9062133,10.490085
14.928394,2.9089453,10.485992
14.913463,2.9116486,10.481969
14.898707,2.9143212,10.478018
14.884102,2.9169673,10.47413
14.879228,2.9178508,10.472838
14.874894,2.9186364,10.471691
14.871974,2.9191656,10.47092
14.869866,2.9195478,10.470364
14.866865,2.9200919,10.469572
14.85185,2.9228149,10.465628
14.837181,2.9254762,10.461798
14.823139,2.928025,10.458153
14.809065,2.9305809,10.45452
14.794956,2.9331443,10.450898
14.780917,2.9356965,10.447314
14.766932,2.9382401,10.443763
14.75298,2.9407791,10.44024
14.74599,2.9420518,10.438482
14.743554,2.9424955,10.43787
14.742254,2.9427322,10.437544
14.740807,2.9429956,10.437182
14.733574,2.9443132,10.435371
14.719722,2.9468376,10.431917
14.705516,2.9494284,10.428394
14.691698,2.9519499,10.424984
14.677921,2.9544655,10.421603
14.664111,2.9569891,10.41823
14.650314,2.959512,10.414877
14.636535,2.9620337,10.411545
14.622764,2.9645556,10.408231
14.609002,2.9670781,10.404935
14.595246,2.9696013,10.401657
14.592828,2.9700451,10.401082
14.59032,2.9705055,10.400486
14.585623,2.9713678,10.399371
14.580763,2.9722601,10.398217
14.57527,2.9732686,10.396909
14.56907,2.9744071,10.395429
14.561959,2.9757126,10.393722
14.553698,2.977229,10.391726
14.544044,2.9790005,10.389372
14.533019,2.981023,10.386653
14.521245,2.983182,10.383711
14.509396,2.9853541,10.380709
14.497662,2.9875046,10.377695
14.486038,2.9896346,10.374667
14.474507,2.9917478,10.371622
14.463055,2.9938464,10.368558
14.451676,2.9959321,10.365473
14.440362,2.9980066,10.362366
14.429107,3.000071,10.359237
14.417906,3.0021266,10.356083
14.414115,3.0028227,10.355007
14.409279,3.0037107,10.353628
14.397167,3.005936,10.350143
14.386199,3.0079528,10.346949
14.375173,3.0099818,10.343701
14.364176,3.0120075,10.340425
14.353212,3.0140292,10.337121
14.342278,3.0160476,10.333791
14.331372,3.0180631,10.330433
14.320492,3.0200764,10.327048
14.309636,3.0220878,10.323634
14.298804,3.0240978,10.320193
14.287992,3.0261068,10.316723
14.277201,3.0281153,10.313225
14.266428,3.0301234,10.309698
14.255672,3.0321317,10.306142
14.244933,3.0341404,10.302558
14.23421,3.0361499,10.298944
14.223501,3.0381603,10.295301
14.212807,3.040172,10.291629
14.202125,3.0421852,10.287928
14.191456,3.0442003,10.284198
14.180798,3.0462173,10.280438
14.170152,3.0482365,10.276649
14.159517,3.0502582,10.272831
14.148891,3.0522826,10.268983
14.138276,3.0543097,10.265106
14.12767,3.0563399,10.2612
14.117073,3.0583733,10.257264
14.106484,3.0604101,10.253299
14.10341,3.0610023,10.252142
14.100516,3.0615602,10.25105
14.094744,3.0626744,10.248865
14.088733,3.0638363,10.246581
14.081649,3.0652079,10.243879
14.073187,3.0668499,10.240638
14.061889,3.0690481,10.236288
14.050072,3.0713551,10.231714
14.039316,3.0734618,10.227529
14.028623,3.0755627,10.22335
14.017927,3.0776709,10.219151
14.007227,3.0797867,10.214931
13.996524,3.08191,10.210692
13.985817,3.0840408,10.206433
13.975108,3.086179,10.202154
13.964398,3.0883246,10.197857
13.953685,3.0904777,10.19354
13.94297,3.0926382,10.189205
13.932254,3.0948062,10.18485
13.921536,3.0969817,10.180477
13.910817,3.0991647,10.176085
13.900096,3.1013553,10.171675
13.889374,3.1035535,10.167246
13.878652,3.1057593,10.162799
13.867928,3.1079727,10.158333
13.857204,3.1101938,10.153849
13.846479,3.1124225,10.149347
13.835754,3.1146589,10.144827
13.825028,3.116903,10.14029
13.814302,3.1191548,10.135734
13.803576,3.1214144,10.131161
13.79285,3.1236817,10.12657
13.782124,3.1259569,10.121962
13.771398,3.1282398,10.117337
13.760672,3.1305306,10.112694
13.749947,3.1328292,10.108035
13.739222,3.1351357,10.103358
13.728497,3.1374501,10.098665
13.717773,3.1397724,10.093955
13.70705,3.1421026,10.089229
13.696327,3.1444409,10.084486
13.685605,3.1467871,10.079727
13.674884,3.1491413,10.074951
13.664164,3.1515036,10.07016
13.653445,3.1538739,10.065353
13.642726,3.1562523,10.06053
13.632009,3.1586388,10.055692
13.621293,3.1610334,10.050837
13.616581,3.162089,10.048698
13.612785,3.1629404,10.046973
13.608888,3.1638158,10.045199
13.602143,3.1653334,10.042125
13.594958,3.1669538,10.038847
13.586349,3.1689009,10.034912
13.575318,3.1714038,10.029864
13.563574,3.1740792,10.024482
13.552264,3.176666,10.019292
13.541152,3.1792174,10.014188
13.529994,3.181789,10.009057
13.518789,3.1843816,10.0039
13.507538,3.1869948,9.9987163
13.496245,3.1896278,9.9935088
13.484914,3.1922798,9.9882789
13.473548,3.1949502,9.9830283
13.462151,3.1976383,9.9777585
13.450724,3.2003435,9.9724708
13.439271,3.2030652,9.9671665
13.427795,3.2058029,9.9618468
13.416297,3.208556,9.956513
13.40478,3.2113241,9.951166
13.393246,3.2141067,9.9458069
13.381696,3.2169033,9.9404367
13.370134,3.2197137,9.9350564
13.35856,3.2225373,9.9296666
13.346975,3.2253738,9.9242683
13.335382,3.228223,9.9188622
13.323781,3.2310844,9.9134489
13.312174,3.2339579,9.9080291
13.300562,3.2368431,9.9026034
13.288945,3.2397399,9.8971723
13.277325,3.242648,9.8917363
13.265702,3.2455672,9.8862959
13.254077,3.2484973,9.8808516
13.24245,3.2514382,9.8754036
13.230823,3.2543898,9.8699525
13.219195,3.2573518,9.8644985
13.207568,3.2603242,9.859042
13.195941,3.2633069,9.8535832
13.184315,3.2662996,9.8481224
13.172689,3.2693025,9.84266
13.161066,3.2723153,9.837196
13.149443,3.2753381,9.8317308
13.137823,3.2783707,9.8262645
13.13175,3.2799597,9.823407
13.126455,3.2813473,9.8209154
13.12157,3.2826295,9.8186163
13.113681,3.2847039,9.814904
13.104957,3.2870037,9.8107995
13.093653,3.2899924,9.8054835
13.081019,3.2933443,9.7995466
13.06891,3.2965688,9.7938611
13.057105,3.2997234,9.7883229
13.045269,3.3028972,9.7827754
13.03341,3.3060879,9.7772228
13.021533,3.3092945,9.7716669
13.00964,3.3125163,9.7661092
12.997733,3.3157528,9.7605507
12.985813,3.3190034,9.7549924
12.973884,3.3222678,9.7494349
12.961945,3.3255455,9.7438792
12.949998,3.3288363,9.7383257
12.938044,3.3321398,9.7327751
12.926084,3.3354557,9.7272279
12.91412,3.3387838,9.7216845
12.90215,3.3421238,9.7161454
12.890177,3.3454756,9.7106111
12.878202,3.3488389,9.7050818
12.866223,3.3522135,9.6995578
12.854243,3.3555993,9.6940396
12.842262,3.3589961,9.6885272
12.830279,3.3624039,9.683021
12.818295,3.3658224,9.6775212
12.806311,3.3692517,9.6720279
12.794326,3.3726915,9.6665413
12.782341,3.3761419,9.6610617
12.770356,3.3796027,9.655589
12.758372,3.3830739,9.6501234
12.746387,3.3865555,9.644665
12.734403,3.3900473,9.6392139
12.722419,3.3935495,9.6337703
12.710436,3.3970618,9.6283341
12.698453,3.4005843,9.6229054
12.686471,3.404117,9.6174843
12.674489,3.4076598,9.6120708
12.662508,3.4112128,9.6066651
12.650526,3.4147759,9.601267
12.639825,3.417967,9.5964521
12.629417,3.4210785,9.5917747
12.616702,3.4248903,9.5860682
12.604978,3.4284149,9.5808143
12.593108,3.4319934,9.5755024
12.581212,3.4355898,9.5701861
12.569321,3.4391946,9.5648798
12.557441,3.4428059,9.5595861
12.545573,3.4464238,9.554305
12.533715,3.4500485,9.5490361
12.521865,3.4536803,9.5437787
12.510024,3.4573196,9.5385324
12.498188,3.4609668,9.5332968
12.486359,3.464622,9.5280715
12.474535,3.4682854,9.5228561
12.462714,3.4719574,9.5176503
12.450898,3.475638,9.5124539
12.439084,3.4793276,9.5072666
12.427272,3.4830261,9.5020882
12.415463,3.4867339,9.4969185
12.403654,3.4904509,9.4917573
12.391847,3.4941774,9.4866045
12.38004,3.4979134,9.4814599
12.368234,3.501659,9.4763234
12.356428,3.5054144,9.4711949
12.344621,3.5091796,9.4660743
12.332814,3.5129548,9.4609615
12.321006,3.5167399,9.4558564
12.309197,3.5205351,9.450759
12.297387,3.5243404,9.4456691
12.285575,3.5281559,9.4405868
12.273762,3.5319817,9.4355119
12.261948,3.5358177,9.4304445
12.250131,3.5396641,9.4253845
12.238313,3.5435209,9.4203318
12.226492,3.5473882,9.4152864
12.21467,3.551266,9.4102483
12.202845,3.5551543,9.4052174
12.191018,3.5590532,9.4001937
12.179188,3.5629628,9.3951772
12.167356,3.566883,9.3901679
12.165169,3.5676087,9.3892428
12.163307,3.5682267,9.3884556
12.161306,3.5688911,9.3876099
12.156117,3.570616,9.3854184
12.150907,3.5723496,9.3832225
12.145034,3.5743064,9.3807539
12.138437,3.5765076,9.3779911
12.13088,3.5790338,9.3748408
12.122026,3.5819999,9.3711716
12.111261,3.585615,9.3667453
12.097004,3.5904181,9.3609447
12.082814,3.5952159,9.355243
12.068376,3.6001149,9.3495161
12.059163,3.6032502,9.345901
12.052772,3.6054294,9.3434111
12.045123,3.6080419,9.3404505
12.028562,3.6137144,9.3341124
12.012976,3.6190728,9.3282368
11.99693,3.6246087,9.3222779
11.980477,3.6303056,9.3162613
11.963825,3.6360921,9.3102676
11.947241,3.641875,9.3043934
11.935776,3.6458843,9.3003873
11.925321,3.6495489,9.2967727
11.908976,3.6552925,9.2911963
11.893235,3.6608415,9.2859101
11.877398,3.6664411,9.2806747
11.861649,3.6720257,9.2755507
11.845933,3.6776148,9.2705182
11.830241,3.6832112,9.2655735
11.814557,3.6888196,9.2607112
11.800074,3.6940124,9.2562911
11.784265,3.6996951,9.2515428
11.768587,3.7053455,9.2469121
11.752861,3.711028,9.2423448
11.737115,3.7167316,9.2378499
11.721345,3.7224584,9.2334254
11.717871,3.7237216,9.2324613
11.714462,3.7249621,9.2315187
11.711729,3.7259572,9.2307655
11.709515,3.7267634,9.2301571
11.708372,3.7271796,9.2298438
11.705434,3.7282502,9.2290399
11.702739,3.7292327,9.2283047
11.689262,3.7341519,9.2246621
11.685358,3.7355786,9.2236175
11.681461,3.7370035,9.2225794
11.677602,3.7384156,9.2215558
11.676049,3.738984,9.2211453
11.674553,3.7395316,9.2207505
11.669272,3.7414659,9.2193617
11.664077,3.7433702,9.2180017
11.658234,3.7455137,9.2164782
11.651711,3.7479083,9.2147836
11.644303,3.7506297,9.2128653
11.635758,3.7537718,9.2106588
11.625727,3.7574639,9.208075
11.613843,3.7618433,9.2050206
11.60021,3.7668741,9.2015233
11.585987,3.77213,9.1978809
11.572035,3.7772938,9.1943129
11.558384,3.7823534,9.1908266
11.554006,3.7839776,9.1897095
11.553059,3.7843291,9.1894679
11.5521,3.7846851,9.1892232
11.547304,3.7864658,9.188
11.534349,3.7912806,9.1846986
11.521061,3.7962269,9.181316
11.50799,3.8010996,9.1779928
11.495017,3.8059437,9.174698
11.48212,3.8107666,9.1714265
11.46929,3.8155725,9.1681756
11.456515,3.8203652,9.1649426
11.443788,3.8251478,9.1617253
11.431101,3.8299231,9.158522
11.427554,3.8312596,9.1576271
11.423733,3.8327001,9.1566634
11.422336,3.833227,9.1563111
11.421306,3.8336154,9.1560515
11.420294,3.8339971,9.1557964
11.415236,3.835906,9.1545215
11.402807,3.8406016,9.1513918
11.390142,3.8453951,9.1482059
11.377567,3.8501624,9.1450465
11.365009,3.8549315,9.1418951
11.352465,3.8597039,9.1387507
11.339931,3.8644806,9.1356126
11.327407,3.8692625,9.1324802
11.314889,3.8740505,9.1293531
11.302377,3.8788452,9.1262307
11.289868,3.8836474,9.1231127
11.277362,3.8884576,9.1199987
11.264857,3.8932762,9.1168884
11.252353,3.8981039,9.1137814
11.239848,3.9029411,9.1106775
11.227342,3.907788,9.1075765
11.214834,3.9126452,9.1044782
11.202323,3.9175127,9.1013823
11.18981,3.9223911,9.0982886
11.186731,3.923593,9.0975278
11.182575,3.9252162,9.0965013
11.178682,3.9267378,9.0955404
11.172619,3.9291093,9.0940465
11.166192,3.9316259,9.0924672
11.158873,3.9344951,9.0906756
11.150461,3.9377977,9.0886269
11.140498,3.9417159,9.0862164
11.128077,3.9466105,9.0832379
11.113026,3.9525568,9.07967
11.098006,3.9585073,9.0761562
11.082697,3.9645893,9.0726231
11.067054,3.9708216,9.0690634
11.060426,3.9734674,9.0675706
11.042728,3.9805481,9.0636289
11.026304,3.9871391,9.0600286
11.009352,3.9939617,9.0563704
10.99195,4.0009867,9.0526752
10.974276,4.0081428,9.0489843
10.956701,4.0152803,9.0453752
10.93918,4.0224172,9.0418374
10.921719,4.0295501,9.0383711
10.904298,4.0366875,9.0349709
10.89929,4.0387433,9.034004
10.894474,4.0407213,9.033079
10.891993,4.041741,9.0326041
10.890856,4.0422087,9.0323867
10.885168,4.0445485,9.0313036
10.879645,4.0468227,9.0302576
10.867037,4.0520215,9.0278915
10.854375,4.0572534,9.0255449
10.840952,4.0628116,9.0230897
10.826737,4.0687102,9.0205259
10.811619,4.074998,9.0178398
10.795469,4.0817319,9.015016
10.778815,4.0886934,9.0121534
10.762238,4.0956403,9.0093532
10.745673,4.1026001,9.0066037
10.729116,4.109574,9.0039038
10.712562,4.1165642,9.0012522
10.709402,4.1179004,9.0007515
10.707163,4.1188476,9.0003977
10.705849,4.1194036,9.0001906
10.704541,4.119957,8.9999847
10.698003,4.1227258,8.9989597
10.694323,4.1242857,8.9983859
10.691618,4.1254327,8.9979657
10.688553,4.1267325,8.9974913
10.682687,4.1292227,8.9965888
10.676642,4.1317914,8.9956676
10.669827,4.1346897,8.9946415
10.662148,4.1379595,8.9935019
10.653362,4.1417057,8.9922215
10.643219,4.1460371,8.9907758
10.631583,4.151015,8.9891619
10.618773,4.1565058,8.9874414
10.605514,4.1622008,8.9857236
10.592241,4.167914,8.9840684
10.579031,4.1736118,8.9824852
10.565868,4.1793002,8.9809714
10.557453,4.182943,8.9800368
10.543741,4.188888,8.9785693
10.530684,4.1945601,8.9772355
10.51758,4.2002629,8.9759591
10.504478,4.2059755,8.9747448
10.491372,4.2116997,8.9735922
10.478261,4.2174363,8.9725007
10.475564,4.2186174,8.9722839
10.471457,4.220417,8.9719587
10.470244,4.2209486,8.9718638
10.468993,4.2214972,8.9717664
10.462736,4.2242413,8.9712881
10.448652,4.2304268,8.9702623
10.435597,4.2361697,8.9693747
10.422445,4.2419649,8.9685415
10.409279,4.2477749,8.967769
10.396101,4.2535999,8.967057
10.391017,4.2558491,8.9667988
10.38777,4.2572868,8.9666386
10.382916,4.2594366,8.9664061
10.378472,4.2614057,8.9662005
10.363992,4.2678289,8.9655788
10.350892,4.2736488,8.9650799
10.33766,4.2795357,8.964637
10.324412,4.2854382,8.9642552
10.31115,4.291355,8.9639345
10.30821,4.2926675,8.9638717
10.307332,4.2930601,8.9638536
10.30665,4.2933645,8.9638396
10.306036,4.2936389,8.9638272
10.302964,4.295011,8.9637672
10.290073,4.3007752,8.9635514
10.276708,4.3067588,8.9633889
10.263404,4.3127227,8.9632891
10.25009,4.318699,8.9632511
10.236766,4.324687,8.9632751
10.223434,4.3306864,8.963361
10.210093,4.3366969,8.9635092
10.207114,4.33804,8.9635507
10.203365,4.3397308,8.9636074
10.200322,4.3411036,8.9636571
10.198361,4.3419885,8.9636908
10.19443,4.343763,8.9637622
10.189426,4.3460224,8.9638592
10.184226,4.348371,8.9639654
10.178481,4.3509669,8.9640871
10.172111,4.3538464,8.9642253
10.164947,4.3570864,8.9643824
10.15676,4.3607901,8.9645617
10.14722,4.3651085,8.9647675
10.135843,4.3702611,8.9650053
10.129735,4.3730286,8.9651286
10.124104,4.3755805,8.9652393
10.107708,4.383016,8.9655435
10.092158,4.3900744,8.9658055
10.077358,4.3967984,8.9660297
10.063076,4.403293,8.9662222
10.049131,4.4096406,8.9663873
10.035435,4.4158808,8.9665273
10.021934,4.4220385,8.9666436
10.008588,4.4281315,8.9667374
9.9953705,4.4341728,8.9668095
9.9822577,4.4401728,8.9668604
9.9692322,4.4461396,8.9668907
9.9661425,4.447556,8.9668949
9.9636696,4.4486899,8.9668974
9.9613461,4.4497555,8.9668991
9.9570941,4.4517062,8.9669005
9.9563451,4.4520499,8.9669005
9.9555804,4.4524008,8.9669005
9.9517573,4.4541557,8.9668992
9.9379376,4.4605044,8.9668799
9.9252076,4.46636,8.9668416
9.9124304,4.4722447,8.9667833
9.8996874,4.4781214,8.9667051
9.8869733,4.4839925,8.9666071
9.8742844,4.48986,8.9664893
9.8616172,4.4957256,8.9663516
9.8489684,4.5015909,8.9661938
9.8363354,4.5074573,8.966016
9.823716,4.513326,8.9658179
9.8111083,4.5191979,8.9655995
9.7985106,4.5250741,8.9653606
9.7859218,4.5309552,8.965101
9.7733405,4.536842,8.9648207
9.7607658,4.542735,8.9645193
9.748197,4.5486347,8.9641968
9.7356333,4.5545416,8.963853
9.7230742,4.560456,8.9634877
9.7105193,4.5663784,8.9631007
9.7071654,4.5679622,8.9629937
9.7039918,4.5694615,8.9628911
9.6988128,4.5719097,8.9627223
9.6934275,4.5744573,8.9625466
9.6874664,4.5772797,8.962354
9.6808417,4.5804193,8.9621442
9.6733694,4.5839644,8.9619152
9.6648061,4.5880324,8.9616653
9.6548119,4.5927872,8.9613928
9.6429809,4.5984258,8.9611
9.6292283,4.6049938,8.9608027
9.6146457,4.6119741,8.96054
9.6003907,4.6188132,8.9603364
9.5865511,4.6254676,8.9601894
9.5729773,4.632008,8.9600937
9.5595758,4.6384786,8.9600462
9.5558701,4.64027,8.9600412
9.5520291,4.642128,8.9600399
9.5498239,4.6431952,8.9600408
9.5471142,4.6445069,8.9600437
9.5428443,4.6465751,8.9600521
9.5304107,4.6526046,8.9601031
9.5180428,4.6586131,8.9601931
9.5049376,4.6649912,8.960331
9.4918945,4.6713506,8.9605114
9.4788851,4.6777051,8.9607341
9.465898,4.6840598,8.9609988
9.452928,4.6904171,8.9613052
9.4433589,4.6951145,8.9615581
9.4346466,4.6993964,8.9618081
9.4211276,4.7060502,8.9622332
9.4082361,4.7124058,8.9626806
9.4031603,4.714911,8.962868
9.4000569,4.7164435,8.9629857
9.3970643,4.7179219,8.9631014
9.3941264,4.7193738,8.9632171
9.382722,4.7250147,8.9636864
9.3708707,4.730885,8.9642077
9.358401,4.7370706,8.9647933
9.3454006,4.7435294,8.965444
9.3324735,4.7499614,8.9661318
9.3234748,4.7544446,8.9666345
9.3114642,4.7604356,8.967336
9.2983886,4.766967,8.9681394
9.2854506,4.7734392,8.968975
9.2725026,4.7799256,8.9698517
9.2595499,4.7864237,8.9707692
9.2465911,4.7929338,8.9717276
9.2336262,4.799456,8.9727271
9.220655,4.8059904,8.9737676
9.2155846,4.808547,8.9741852
9.2102211,4.811253,8.974633
9.2035004,4.8146456,8.9752016
9.1960788,4.8183947,8.9758382
9.1875162,4.8227235,8.9765823
9.1773654,4.8278599,8.9774765
9.1643834,4.8344361,8.9786372
9.1560384,4.8386675,8.9793927
9.148258,4.8426157,8.9801034
9.13326,4.8502344,8.9814899
9.119401,4.857284,8.9827901
9.1167913,4.8586125,8.9830369
9.1133326,4.8603736,8.983365
9.1115152,4.8612992,8.9835379
9.1106102,4.8617602,8.9836241
9.1094262,4.8623634,8.983737
9.1035075,4.8653796,8.9843031
9.0884147,4.8730784,8.9857615
9.0743759,4.8802493,8.9871369
9.0602355,4.8874815,8.9885406
9.0485415,4.8934698,8.9897152
9.0339631,4.9009443,8.9911973
9.0204826,4.9078649,8.992585
9.0061293,4.9152433,8.994081
8.991856,4.9225905,8.9955875
8.9775754,4.9299512,8.9971134
8.963283,4.937328,8.9986593
8.9489822,4.9447192,9.0002249
8.9448339,4.946865,9.0006826
8.9441564,4.9472155,9.0007574
8.9434265,4.9475932,9.0008382
8.942759,4.9479386,9.0009121
8.9394219,4.9496658,9.001282
8.9262168,4.9565057,9.0027558
8.9125678,4.9635846,9.0042959
8.898247,4.9710217,9.0059301
8.883906,4.9784795,9.0075852
8.8695884,4.9859353,9.0092563
8.855272,4.9934007,9.0109458
8.8409571,5.0008755,9.0126537
8.8266448,5.0083592,9.0143797
8.812336,5.0158513,9.0161236
8.8101321,5.0170062,9.0163938
8.8081144,5.0180637,9.0166416
8.8063671,5.0189796,9.0168565
8.8053806,5.0194969,9.0169779
8.8046187,5.0198964,9.0170718
8.8039102,5.0202679,9.0171591
8.803232,5.0206235,9.0172427
8.7998416,5.0224018,9.0176614
8.7867774,5.0292594,9.0192842
8.7738529,5.0360522,9.0209046
8.7602669,5.0432018,9.0226239
8.7548707,5.0460441,9.0233113
8.7497579,5.0487385,9.023965
8.7443564,5.0515865,9.0246581
8.7408017,5.0534615,9.0251156
8.7374205,5.0552457,9.0255518
8.7302389,5.0590371,9.0264807
8.7228963,5.0629162,9.0274332
8.7144677,5.0673723,9.0285286
8.7047085,5.0725364,9.0297988
8.6928982,5.0787922,9.0313372
8.6769825,5.0872335,9.0334105
8.6604803,5.0959994,9.0355591
8.6445111,5.1044954,9.0376362
8.6284135,5.113073,9.0397274
8.6120264,5.1218186,9.041853
8.5954596,5.1306744,9.0439984
