#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
247.48453	4314.123	950.31498	186.00419	597.91498	34.976595	7.5419845
247.488	4594.3811	947.815	185.57408	595.415	34.856999	7.5245446
247.49147	5828.0699	945.31502	185.14397	592.91502	34.737402	7.5071047
247.49494	3205.9599	942.81503	184.71386	590.41503	34.617806	7.4896648
247.49842	2804.8565	940.31505	184.28375	587.91505	34.498209	7.4722249
247.50189	5154.5078	1002.0151	190.60056	614.37506	35.640213	7.7283551
247.50536	5787.4052	999.51508	190.15466	611.87508	35.516228	7.7102753
247.50883	3037.0316	997.0151	189.70877	609.3751	35.392243	7.6921954
247.5123	2657.2586	994.51511	189.26287	606.87511	35.268257	7.6741155
247.51578	5087.0983	992.01513	188.81698	604.37513	35.144272	7.6560356
247.51925	5743.6678	989.51514	188.37108	601.87514	35.020287	7.6379557
247.52272	2867.408	987.01516	187.92519	599.37516	34.896301	7.6198758
247.52619	3561.1408	984.51518	187.47929	596.87518	34.772316	7.601796
247.52967	5972.4747	982.01519	187.0334	594.37519	34.648331	7.5837161
247.53314	4633.7662	979.51521	186.5875	591.87521	34.524345	7.5656362
247.53661	3177.0434	977.01522	186.14161	589.37522	34.40036	7.5475563
247.54008	4518.28	974.51524	185.69571	586.87524	34.276375	7.5294764
247.54355	4719.0689	1004.1153	180.33168	598.85526	33.245689	7.3119789
247.54703	4862.9772	1001.6153	179.89762	596.35527	33.124995	7.294379
247.5505	4137.4438	999.11529	179.46357	593.85529	33.004301	7.2767791
247.55397	3238.3423	996.6153	179.02951	591.3553	32.883608	7.2591793
247.55744	4936.013	994.11532	178.59545	588.85532	32.762914	7.2415794
247.56092	5714.6426	991.61534	178.16139	586.35534	32.64222	7.2239795
247.56439	2814.8448	989.11535	177.72734	583.85535	32.521527	7.2063796
247.56786	3465.4824	986.61537	177.29328	581.35537	32.400833	7.1887797
247.57133	4623.1322	984.11538	176.85922	578.85538	32.280139	7.1711798
247.5748	1839.7134	981.6154	176.42517	576.3554	32.159446	7.1535799
247.57828	3392.6102	979.11542	175.99111	573.85542	32.038752	7.13598
247.58175	4648.42	976.61543	175.55705	571.35543	31.918058	7.1183802
247.58522	3452.4379	993.37545	165.57083	577.54345	30.062963	6.713465
247.58869	2965.3676	990.87546	165.16045	575.04346	29.948853	6.6968251
247.59217	4303.296	988.37548	164.75007	572.54348	29.834742	6.6801852
247.59564	4167.3397	985.8755	164.33969	570.0435	29.720632	6.6635453
247.59911	4086.019	983.37551	163.9293	567.54351	29.606521	6.6469054
247.60258	5002.4726	980.87553	163.51892	565.04353	29.492411	6.6302655
247.60605	4937.5751	978.37554	163.10854	562.54354	29.378301	6.6136256
247.60953	3785.2782	975.87556	162.69816	560.04356	29.26419	6.5969857
247.613	3916.9304	757.56	205.192	341.728	41.08	8.32
247.61647	3531.6663	757.56	205.192	341.728	41.08	8.32
247.61994	4091.7254	757.56	205.192	341.728	41.08	8.32
247.62342	5366.0387	757.56	205.192	341.728	41.08	8.32
247.62689	5179.0792	757.56	201.246	341.728	40.29	8.16
247.63036	3614.296	757.56	201.246	341.728	40.29	8.16
247.63383	2448.6278	757.56	201.246	341.728	40.29	8.16
247.6373	4117.9034	757.56	201.246	341.728	40.29	8.16
247.64078	5422.6636	757.56	201.246	341.728	40.29	8.16
247.64425	5259.7542	757.56	201.246	341.728	40.29	8.16
247.64772	3744.3778	757.56	201.246	341.728	40.29	8.16
247.65119	4194.2542	757.56	201.246	341.728	40.29	8.16
247.65467	5518.2268	757.56	201.246	341.728	40.29	8.16
247.65814	5495.5883	757.56	201.246	341.728	40.29	8.16
247.66161	3815.1453	757.56	201.246	341.728	40.29	8.16
247.66508	4114.3135	757.56	201.246	341.728	40.29	8.16
247.66855	5507.2696	751.14	201.246	338.832	40.29	8.16
247.67203	5339.7505	751.14	201.246	338.832	40.29	8.16
247.6755	3680.8119	751.14	201.246	338.832	40.29	8.16
247.67897	4122.261	751.14	201.246	338.832	40.29	8.16
247.68244	5649.9264	751.14	201.246	338.832	40.29	8.16
247.68591	4461.3579	751.14	201.246	338.832	40.29	8.16
247.68939	3017.4819	751.14	201.246	338.832	40.29	8.16
247.69286	4472.0618	751.14	201.246	338.832	40.29	8.16
247.69633	5918.3537	751.14	201.246	338.832	40.29	8.16
247.6998	5781.331	751.14	201.246	338.832	40.29	8.16
247.70328	4054.1631	751.14	201.246	338.832	40.29	8.16
247.70675	4471.425	751.14	201.246	338.832	40.29	8.16
247.71022	5908.6343	725.46	201.246	327.248	40.29	8.16
247.71369	4075.3931	725.46	201.246	327.248	40.29	8.16
247.71716	2622.5776	725.46	201.246	327.248	40.29	8.16
247.72064	4189.1533	725.46	201.246	327.248	40.29	8.16
247.72411	5407.3761	725.46	201.246	327.248	40.29	8.16
247.72758	2590.048	725.46	201.246	327.248	40.29	8.16
247.73105	3143.0123	725.46	201.246	327.248	40.29	8.16
247.73453	5534.87	725.46	201.246	327.248	40.29	8.16
247.738	5412.8925	725.46	201.246	327.248	40.29	8.16
247.74147	3743.042	725.46	201.246	327.248	40.29	8.16
247.74494	4112.8755	725.46	201.246	327.248	40.29	8.16
247.74841	5480.5321	725.46	201.246	327.248	40.29	8.16
247.75189	3802.7672	699.78	209.138	315.664	41.87	8.48
247.75536	2393.8488	699.78	209.138	315.664	41.87	8.48
247.75883	4023.122	699.78	209.138	315.664	41.87	8.48
247.7623	4250.1202	699.78	209.138	315.664	41.87	8.48
247.76578	2807.4133	699.78	209.138	315.664	41.87	8.48
247.76925	4102.2072	699.78	209.138	315.664	41.87	8.48
247.77272	5486.2764	699.78	209.138	315.664	41.87	8.48
247.77619	5415.0801	699.78	209.138	315.664	41.87	8.48
247.77966	2598.374	699.78	209.138	315.664	41.87	8.48
247.78314	3110.9829	699.78	209.138	315.664	41.87	8.48
247.78661	5503.0107	699.78	209.138	315.664	41.87	8.48
247.79008	5405.0934	699.78	209.138	315.664	41.87	8.48
247.79355	2572.5756	686.94	211.111	309.872	42.265	8.56
247.79703	3157.9052	686.94	211.111	309.872	42.265	8.56
247.8005	5510.3937	686.94	211.111	309.872	42.265	8.56
247.80397	5307.815	686.94	211.111	309.872	42.265	8.56
247.80744	2519.5552	686.94	211.111	309.872	42.265	8.56
247.81091	3151.0984	686.94	211.111	309.872	42.265	8.56
247.81439	5556.9	686.94	211.111	309.872	42.265	8.56
247.81786	5485.1894	686.94	211.111	309.872	42.265	8.56
247.82133	2733.4841	686.94	211.111	309.872	42.265	8.56
247.8248	3393.4195	686.94	211.111	309.872	42.265	8.56
247.82828	5837.5345	686.94	211.111	309.872	42.265	8.56
247.83175	5795.8621	686.94	211.111	309.872	42.265	8.56
247.83522	3121.8672	674.1	203.219	304.08	40.685	8.24
247.83869	3755.7827	674.1	203.219	304.08	40.685	8.24
247.84216	6114.7315	674.1	203.219	304.08	40.685	8.24
247.84564	5927.8904	674.1	203.219	304.08	40.685	8.24
247.84911	3124.6684	674.1	203.219	304.08	40.685	8.24
247.85258	3668.3316	674.1	203.219	304.08	40.685	8.24
247.85605	5887.5721	674.1	203.219	304.08	40.685	8.24
247.85952	4508.4376	674.1	203.219	304.08	40.685	8.24
247.863	3018.7048	674.1	203.219	304.08	40.685	8.24
247.86647	4373.1367	674.1	203.219	304.08	40.685	8.24
247.86994	5758.9482	674.1	203.219	304.08	40.685	8.24
247.87341	4501.9911	674.1	203.219	304.08	40.685	8.24
247.87689	3904.9466	674.1	197.3	304.08	39.5	8
247.88036	3455.0756	674.1	197.3	304.08	39.5	8
247.88383	4356.5726	674.1	197.3	304.08	39.5	8
247.8873	4465.9144	674.1	197.3	304.08	39.5	8
247.89077	4450.6019	674.1	197.3	304.08	39.5	8
247.89425	3823.3302	674.1	197.3	304.08	39.5	8
247.89772	2656.8762	674.1	197.3	304.08	39.5	8
247.90119	4238.0424	674.1	197.3	304.08	39.5	8
247.90466	4427.1538	674.1	197.3	304.08	39.5	8
247.90814	4652.1347	674.1	197.3	304.08	39.5	8
247.91161	3953.5667	674.1	197.3	304.08	39.5	8
247.91508	4207.8414	674.1	197.3	304.08	39.5	8
247.91855	5505.8345	686.94	193.354	309.872	38.71	7.84
247.92202	4327.1045	686.94	193.354	309.872	38.71	7.84
247.9255	2876.0926	686.94	193.354	309.872	38.71	7.84
247.92897	2498.6424	686.94	193.354	309.872	38.71	7.84
247.93244	4175.7099	686.94	193.354	309.872	38.71	7.84
247.93591	5375.1345	686.94	193.354	309.872	38.71	7.84
247.93939	4121.689	686.94	193.354	309.872	38.71	7.84
247.94286	2786.4504	686.94	193.354	309.872	38.71	7.84
247.94633	4087.7454	686.94	193.354	309.872	38.71	7.84
247.9498	5544.3392	686.94	193.354	309.872	38.71	7.84
247.95327	4389.9564	686.94	193.354	309.872	38.71	7.84
247.95675	2927.0651	686.94	193.354	309.872	38.71	7.84
247.96022	4155.4243	686.94	193.354	309.872	38.71	7.84
247.96369	5524.1952	686.94	193.354	309.872	38.71	7.84
247.96716	4185.0875	686.94	193.354	309.872	38.71	7.84
247.97064	4152.6521	686.94	193.354	309.872	38.71	7.84
247.97411	3635.122	686.94	193.354	309.872	38.71	7.84
247.97758	4095.3558	686.94	193.354	309.872	38.71	7.84
247.98105	5422.7597	686.94	193.354	309.872	38.71	7.84
247.98452	4191.8224	686.94	193.354	309.872	38.71	7.84
247.988	2768.1815	686.94	193.354	309.872	38.71	7.84
247.99147	4082.1451	686.94	193.354	309.872	38.71	7.84
247.99494	5462.9079	686.94	193.354	309.872	38.71	7.84
247.99841	4264.5775	686.94	193.354	309.872	38.71	7.84
248.00189	2928.6933	654.84	197.3	295.392	39.5	8
248.00536	4218.3415	654.84	197.3	295.392	39.5	8
248.00883	5628.2125	654.84	197.3	295.392	39.5	8
248.0123	5485.1121	654.84	197.3	295.392	39.5	8
248.01577	4128.1297	654.84	197.3	295.392	39.5	8
248.01925	2839.2979	654.84	197.3	295.392	39.5	8
248.02272	2573.5531	654.84	197.3	295.392	39.5	8
248.02619	4185.7387	654.84	197.3	295.392	39.5	8
248.02966	5351.8218	654.84	197.3	295.392	39.5	8
248.03313	3973.8713	654.84	197.3	295.392	39.5	8
248.03661	2672.2766	654.84	197.3	295.392	39.5	8
248.04008	4115.9408	654.84	197.3	295.392	39.5	8
248.04355	5467.2635	642	195.327	289.6	39.105	7.92
248.04702	5392.4629	642	195.327	289.6	39.105	7.92
248.0505	3747.364	642	195.327	289.6	39.105	7.92
248.05397	4060.1143	642	195.327	289.6	39.105	7.92
248.05744	5419.376	642	195.327	289.6	39.105	7.92
248.06091	2671.4551	642	195.327	289.6	39.105	7.92
248.06438	1534.2882	642	195.327	289.6	39.105	7.92
248.06786	4117.2413	642	195.327	289.6	39.105	7.92
248.07133	5443.4679	642	195.327	289.6	39.105	7.92
248.0748	3774.7081	642	195.327	289.6	39.105	7.92
248.07827	2393.8933	642	195.327	289.6	39.105	7.92
248.08175	4039.5079	642	195.327	289.6	39.105	7.92
248.08522	4104.3551	622.74	193.354	280.912	38.71	7.84
248.08869	2678.0542	622.74	193.354	280.912	38.71	7.84
248.09216	2496.7763	622.74	193.354	280.912	38.71	7.84
248.09563	4136.5926	622.74	193.354	280.912	38.71	7.84
248.09911	5258.5923	622.74	193.354	280.912	38.71	7.84
248.10258	3617.9785	622.74	193.354	280.912	38.71	7.84
248.10605	2415.1425	622.74	193.354	280.912	38.71	7.84
248.10952	4032.0324	622.74	193.354	280.912	38.71	7.84
248.113	4104.8671	622.74	193.354	280.912	38.71	7.84
248.11647	2719.3245	622.74	193.354	280.912	38.71	7.84
248.11994	4100.1228	622.74	193.354	280.912	38.71	7.84
248.12341	5417.6514	622.74	193.354	280.912	38.71	7.84
248.12688	3719.7246	609.01727	195.11068	277.76127	39.044851	7.911229
248.13036	2330.2706	619.01721	194.72003	287.76121	38.936227	7.8953891
248.13383	2876.316	629.01715	194.32938	297.76115	38.827603	7.8795492
248.1373	4463.525	639.01708	193.93873	307.76108	38.718978	7.8637093
248.14077	3797.7843	649.01702	193.54808	317.76102	38.610354	7.8478694
248.14425	2432.7098	659.01695	193.15743	327.76095	38.50173	7.8320295
248.14772	4041.4097	669.01689	192.76678	337.76089	38.393106	7.8161896
248.15119	4227.8204	679.01683	192.37612	347.76083	38.284481	7.8003497
248.15466	2880.4965	689.01676	191.98547	357.76076	38.175857	7.7845098
248.15813	4210.9452	699.0167	191.59482	367.7607	38.067233	7.7686699
248.16161	5583.7871	709.01663	191.20417	377.76063	37.958608	7.75283
248.16508	2799.8673	719.01657	190.81352	387.76057	37.849984	7.7369901
248.16855	1598.0288	696.91651	186.57594	383.28051	36.978908	7.5651673
248.17202	4249.87	706.91644	186.19318	393.28044	36.872478	7.5496474
248.1755	5553.5769	716.91638	185.81042	403.28038	36.766048	7.5341275
248.17897	2702.7389	726.91631	185.42766	413.28031	36.659618	7.5186076
248.18244	1536.9782	736.91625	185.0449	423.28025	36.553188	7.5030877
248.18591	4125.2853	746.91619	184.66214	433.28019	36.446759	7.4875678
248.18938	4235.0489	756.91612	184.27938	443.28012	36.340329	7.4720479
248.19286	2508.3055	766.91606	183.89662	453.28006	36.233899	7.456528
248.19633	2207.3152	776.91599	183.51386	463.27999	36.127469	7.4410081
248.1998	4071.7412	786.91593	183.1311	473.27993	36.021039	7.4254882
248.20327	4214.9796	796.91587	182.74834	483.27987	35.914609	7.4099683
248.20674	2763.6569	806.9158	182.36558	493.2798	35.808179	7.3944484
248.21022	2425.76	784.81574	176.35449	488.79974	34.597572	7.1507142
248.21369	2482.0548	794.81567	175.98357	498.79967	34.494433	7.1356743
248.21716	2918.0781	804.81561	175.61265	508.79961	34.391295	7.1206344
248.22063	2800.2242	814.81555	175.24173	518.79955	34.288157	7.1055945
248.22411	2407.5226	824.81548	174.8708	528.79948	34.185019	7.0905546
248.22758	2334.997	834.81542	174.49988	538.79942	34.081881	7.0755147
248.23105	2876.6469	844.81535	174.12896	548.79935	33.978742	7.0604748
248.23452	2856.776	854.81529	173.75804	558.79929	33.875604	7.0454349
248.23799	2396.5617	864.81523	173.38712	568.79923	33.772466	7.030395
248.24147	1227.4726	874.81516	173.0162	578.79916	33.669328	7.0153551
248.24494	3081.7667	884.8151	172.64527	588.7991	33.566189	7.0003152
248.24841	5341.0816	894.81503	172.27435	598.79903	33.463051	6.9852753
248.25188	2527.9612	879.13497	168.24591	597.21497	32.650128	6.8219325
248.25536	1431.0449	889.13491	167.88288	607.21491	32.549184	6.8072126
248.25883	2406.4748	894.8173	167.51985	612.8973	32.44824	6.7924927
248.2623	3017.5502	892.31731	167.15682	610.39731	32.347296	6.7777728
248.26577	1797.7303	889.81733	166.79379	607.89733	32.246352	6.7630529
248.26924	1463.5295	887.31734	166.43076	605.39734	32.145409	6.748333
248.27272	2369.5772	884.81736	166.06773	602.89736	32.044465	6.7336131
248.27619	2858.7365	882.31738	165.7047	600.39738	31.943521	6.7188932
248.27966	4358.3506	879.81739	165.34167	597.89739	31.842577	6.7041733
248.28313	3632.1367	877.31741	164.97864	595.39741	31.741633	6.6894534
248.28661	1170.5402	874.81742	164.61561	592.89742	31.64069	6.6747335
248.29008	3084.2879	872.31744	164.25258	590.39744	31.539746	6.6600136
248.29355	5189.0864	850.55746	158.54533	579.20946	30.413624	6.4285993
248.29702	2390.4071	848.05747	158.19414	576.70947	30.315971	6.4143594
248.30049	1409.0653	845.55749	157.84295	574.20949	30.218319	6.4001195
248.30397	2374.7946	843.0575	157.49175	571.7095	30.120667	6.3858796
248.30744	2908.6471	840.55752	157.14056	569.20952	30.023015	6.3716397
248.31091	3767.3973	838.05754	156.78937	566.70954	29.925363	6.3573998
248.31438	3186.3382	835.55755	156.43818	564.20955	29.827711	6.3431598
248.31786	1352.9981	833.05757	156.08699	561.70957	29.730059	6.3289199
248.32133	1679.1897	830.55758	155.7358	559.20958	29.632406	6.31468
248.3248	4160.7293	828.0576	155.3846	556.7096	29.534754	6.3004401
248.32827	2659.1336	825.55762	155.03341	554.20962	29.437102	6.2862002
248.33174	1440.7394	823.05763	154.68222	551.70963	29.33945	6.2719603
248.33522	2292.3855	814.13765	150.86292	546.31365	28.584679	6.1170975
248.33869	2711.872	811.63766	150.51962	543.81366	28.489221	6.1031775
248.34216	4136.18	809.13768	150.17632	541.31368	28.393763	6.0892576
248.34563	3406.8225	806.6377	149.83302	538.8137	28.298306	6.0753377
248.34911	957.77027	804.13771	149.48972	536.31371	28.202848	6.0614178
248.35258	2850.4275	801.63773	149.14642	533.81373	28.10739	6.0474979
248.35605	5099.2182	799.13774	148.80312	531.31374	28.011932	6.033578
248.35952	2297.9039	796.63776	148.45982	528.81376	27.916475	6.0196581
248.36299	1185.6462	794.13778	148.11652	526.31378	27.821017	6.0057382
248.36647	3812.8647	791.63779	147.77322	523.81379	27.725559	5.9918183
248.36994	4016.3512	789.13781	147.42992	521.31381	27.630102	5.9778984
248.37341	2546.3393	786.63782	147.08662	518.81382	27.534644	5.9639784
248.37688	2166.1645	809.81784	153.49014	527.89784	28.700758	6.2236244
248.38035	2667.3868	807.31786	153.13105	525.39786	28.600911	6.2090645
248.38383	3064.1746	804.81787	152.77197	522.89787	28.501065	6.1945046
248.3873	2558.8121	802.31789	152.41289	520.39789	28.401218	6.1799447
248.39077	998.37716	799.8179	152.0538	517.8979	28.301372	6.1653848
248.39424	1688.5128	797.31792	151.69472	515.39792	28.201525	6.1508249
248.39772	4106.813	794.81794	151.33564	512.89794	28.101678	6.136265
248.40119	2293.9132	792.31795	150.97655	510.39795	28.001832	6.1217051
248.40466	27.193582	789.81797	150.61747	507.89797	27.901985	6.1071452
248.40813	3010.1915	787.31798	150.25838	505.39798	27.802139	6.0925853
248.4116	4284.4133	784.818	149.8993	502.898	27.702292	6.0780254
248.41508	2983.6607	782.31802	149.54022	500.39802	27.602445	6.0634655
248.41855	1459.3892	837.59803	167.21402	523.96203	30.827089	6.7800919
248.42202	3137.4606	835.09805	166.81153	521.46205	30.715173	6.763772
248.42549	4274.5818	832.59806	166.40904	518.96206	30.603257	6.7474522
248.42897	3080.4096	830.09808	166.00655	516.46208	30.491341	6.7311323
248.43244	2647.0072	827.5981	165.60406	513.9621	30.379425	6.7148124
248.43591	1330.52	825.09811	165.20157	511.46211	30.267509	6.6984925
248.43938	1978.2396	822.59813	164.79908	508.96213	30.155593	6.6821726
248.44285	4316.9502	820.09814	164.39659	506.46214	30.043677	6.6658527
248.44633	3972.2576	817.59816	163.9941	503.96216	29.931761	6.6495328
248.4498	1498.7444	815.09818	163.59161	501.46218	29.819845	6.6332129
248.45327	1481.8369	812.59819	163.18912	498.96219	29.707929	6.616893
248.45674	4054.9223	810.09821	162.78663	496.46221	29.596013	6.6005731
248.46022	4214.7888	878.21822	173.52815	525.81822	31.507516	7.0361137
248.46369	4276.8619	875.71824	173.09804	523.31824	31.387919	7.0186738
248.46716	3763.6766	873.21826	172.66793	520.81826	31.268323	7.0012339
248.47063	2517.6742	870.71827	172.23782	518.31827	31.148727	6.983794
248.4741	3108.5898	868.21829	171.80771	515.81829	31.02913	6.9663542
248.47758	4765.1705	865.7183	171.3776	513.3183	30.909534	6.9489143
248.48105	5715.5131	863.21832	170.94749	510.81832	30.789937	6.9314744
248.48452	4137.9344	860.71834	170.51738	508.31834	30.670341	6.9140345
248.48799	2814.3973	858.21835	170.08726	505.81835	30.550744	6.8965946
248.49147	3175.4378	855.71837	169.65715	503.31837	30.431148	6.8791547
248.49494	4622.4049	853.21838	169.22704	500.81838	30.311551	6.8617148
248.49841	5568.7367	850.7184	168.79693	498.3184	30.191955	6.8442749
248.50188	5478.9969	912.41842	174.54542	524.77842	31.175931	7.0773611
248.50535	4042.4353	909.91843	174.09952	522.27843	31.051946	7.0592812
248.50883	2707.4121	907.41845	173.65363	519.77845	30.927961	7.0412013
248.5123	4131.4001	904.91846	173.20773	517.27846	30.803975	7.0231215
248.51577	4278.9153	902.41848	172.76184	514.77848	30.67999	7.0050416
248.51924	3288.0036	899.9185	172.31594	512.2785	30.556005	6.9869617
248.52272	4300.8758	897.41851	171.87005	509.77851	30.432019	6.9688818
248.52619	4048.8968	894.91853	171.42415	507.27853	30.308034	6.9508019
248.52966	3063.1313	892.41854	170.97826	504.77854	30.184049	6.932722
248.53313	2693.4266	889.91856	170.53236	502.27856	30.060063	6.9146421
248.5366	3984.7438	887.41858	170.08647	499.77858	29.936078	6.8965623
248.54008	4242.3397	884.91859	169.64057	497.27859	29.812093	6.8784824
248.54355	4523.4265	914.51861	164.70278	509.25861	28.899928	6.6782679
248.54702	4192.0772	912.01862	164.26873	506.75862	28.779234	6.660668
248.55049	3191.0865	909.51864	163.83467	504.25864	28.65854	6.6430681
248.55396	4283.4727	907.01866	163.40061	501.75866	28.537847	6.6254683
248.55744	2497.2519	904.51867	162.96655	499.25867	28.417153	6.6078684
248.56091	1938.5986	902.01869	162.5325	496.75869	28.296459	6.5902685
248.56438	4518.404	899.5187	162.09844	494.2587	28.175766	6.5726686
248.56785	5398.8916	897.01872	161.66438	491.75872	28.055072	6.5550687
248.57133	4152.6084	894.51874	161.23032	489.25874	27.934378	6.5374688
248.5748	4357.0026	892.01875	160.79627	486.75875	27.813684	6.5198689
248.57827	3765.6947	889.51877	160.36221	484.25877	27.692991	6.502269
248.58174	4087.405	887.01878	159.92815	481.75878	27.572297	6.4846692
248.58521	5569.3421	903.7788	150.79442	487.9468	25.954243	6.11432
248.58869	5743.8397	901.27882	150.38404	485.44682	25.840133	6.0976801
248.59216	5841.0354	898.77883	149.97366	482.94683	25.726023	6.0810402
248.59563	7273.428	896.27885	149.56327	480.44685	25.611912	6.0644004
248.5991	7011.8685	893.77886	149.15289	477.94686	25.497802	6.0477605
248.60258	4618.8391	891.27888	148.74251	475.44688	25.383691	6.0311206
248.60605	3474.7305	888.7789	148.33213	472.9469	25.269581	6.0144807
248.60952	4986.0095	886.27891	147.92175	470.44691	25.155471	5.9978408
248.61299	6391.1783	883.77893	147.51137	467.94693	25.04136	5.9812009
